source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet
Twitter for iPhone,1299898222803116032,"RT @OANN: If your cable company doesn't offer @OANN, Enjoy the 24/7 LIVE Feed of @OANN on Roku, nominal cost of only $4.99/mo.

How to: Fro…",Sun Aug 30 02:34:21 +0000 2020,7425,,0,False
Twitter for iPhone,1299898034399182852,RT @OANN: #WeeklyBriefing: Ga. state Rep. Vernon Jones discusses his support of President Trump &amp; how the black community has benefited und…,Sun Aug 30 02:33:36 +0000 2020,4212,,0,False
Twitter for iPhone,1299897781730107392,"RT @OANN: According to the mainstream media, the riots &amp; extreme violence are completely unorganized. However, it appears this coup attempt…",Sun Aug 30 02:32:36 +0000 2020,6676,,0,False
Twitter for iPhone,1299897701052674051,"RT @OANN: This edition of One America News Investigates is one Joe Biden does not want you to see. Join @ChanelRion &amp; a stellar lineup, inc…",Sun Aug 30 02:32:17 +0000 2020,4769,,0,False
Twitter for iPhone,1299893494669094912,"The thugs who accosted Senator @RandPaul and his wonderful wife, Kelly, together with those who made threats to many other people who had just attended the Republican National Convention at the White House, must be sought out and immediately arrested. Well documented evidence!",Sun Aug 30 02:15:34 +0000 2020,39017,,156469,False
Twitter for iPhone,1299878894531739650,"Just returned to Washington from Louisiana &amp; Texas, after tours and discussions concerning Hurricane Laura. Thank you to @FEMA and ALL. God bless the families of those who perished!",Sun Aug 30 01:17:33 +0000 2020,21228,,119921,False
Twitter for iPhone,1299875840830910464,"Probably Shifty Schiff, but others also, LEAK information to the Fake News. No matter what or who it is about, including China, these deranged lowlifes like the Russia, Russia, Russia narrative. Plays better for them. @DNI_Ratcliffe doing a great job! https://t.co/44bRm8NFbB",Sun Aug 30 01:05:25 +0000 2020,14423,,46130,False
Twitter for iPhone,1299845420932235264,Watch Mark Levin NOW on @FoxNews. Topic: Mail-In Voting!,Sat Aug 29 23:04:32 +0000 2020,12889,,65674,False
Twitter for iPhone,1299838840526581761,"RT @WhiteHouse: President @realDonaldTrump delivers remarks in Orange, TX https://t.co/ZXJmKo3VXT",Sat Aug 29 22:38:24 +0000 2020,6850,,0,False
Twitter for iPhone,1299838805235634176,"RT @WhiteHouse: LIVE: President @realDonaldTrump delivers remarks in Lake Charles, LA https://t.co/ih64jwwprs",Sat Aug 29 22:38:15 +0000 2020,6092,,0,False
Twitter for iPhone,1299751373303545856,Trump Lands Major Endorsements From Democrat Mayors in Minnesota  https://t.co/ZmZgqwlimn Thank you so much. I will never let you down!,Sat Aug 29 16:50:50 +0000 2020,21337,,73591,False
Twitter for iPhone,1299750159958511622,"....New Hampshire - and the big crowds - was great last night. Thank you! Heading now for Louisiana &amp; Texas to check out the damage done by Hurricane Laura. @FEMA &amp; @FEMA_Pete are, together with Law Enforcement and First Responders, doing a great job!",Sat Aug 29 16:46:00 +0000 2020,12446,25073877,61142,False
Twitter for iPhone,1299750156519129095,"Now that Biden’s Polls are dropping fast, he has agreed to get out of his basement and start campaignin,“in ten days.” Sadly, that is a very slow reaction time for a President. Our beloved USA needs a much faster, smarter, and tougher response than that. Get out there today, Joe!",Sat Aug 29 16:46:00 +0000 2020,35920,,162142,False
Twitter for iPhone,1299747667665453057,RT @Mike_Pence: https://t.co/AaSu12rypI,Sat Aug 29 16:36:06 +0000 2020,10630,,0,False
Twitter for iPhone,1299738340388990977,https://t.co/CNH7hY8xWX,Sat Aug 29 15:59:02 +0000 2020,34697,,125844,False
Twitter for iPhone,1299732426873135105,"..Even whether it’s dumb warmongers like John Bolton, social pretenders like Bob Woodward, who never has anything good to say, or an unstable niece, who was now rightfully shunned, scorned and mocked her entire life, and never even liked by her own very kind &amp; caring grandfather!",Sat Aug 29 15:35:33 +0000 2020,10348,25073877,48229,False
Twitter for iPhone,1299732423207301120,"About the only way a person is able to write a book on me is if they agree that it will contain as much bad “stuff” as possible, much of which is lies. It’s like getting a job with CNN or MSDNC and saying that “President Trump is great.” You have ZERO chance. FAKE NEWS!",Sat Aug 29 15:35:32 +0000 2020,18462,,85619,False
Twitter for iPhone,1299688170834063360,"RT @GOP: “Joe Biden hasn’t been back in Minnesota in 1,000 days.” -@Mike_Pence
 https://t.co/XBEiJ3yN9a",Sat Aug 29 12:39:41 +0000 2020,8472,,0,False
Twitter for iPhone,1299688064969854977,"I saved the Iron Range from the Obama Closure. We opened it up again, proudly. Also sent the National Guard the Minneapolis to squelch a big problem. It worked, and quickly!!! https://t.co/v8mkiawBy5",Sat Aug 29 12:39:16 +0000 2020,14447,,52533,False
Twitter for iPhone,1299686887834222592,"RT @GOP: “The experts tell us that the USMCA… could create up to 589,000 new jobs across this country.” -@Mike_Pence
https://t.co/ffwHPKoPd8",Sat Aug 29 12:34:35 +0000 2020,6386,,0,False
Twitter for iPhone,1299686833803198464,"RT @GOP: 📺  @PARISDENNARD interviews @GOPChairwoman about President @realDonaldTrump’s record of Promises MADE and Promises KEPT!
 
⬇️ ⬇️…",Sat Aug 29 12:34:22 +0000 2020,4844,,0,False
Twitter for iPhone,1299686775154266113,"RT @GOPChairwoman: If Joe Biden had his way, he would stay in the basement forever.

But most Americans are not privileged politicians.…",Sat Aug 29 12:34:08 +0000 2020,6818,,0,False
Twitter for iPhone,1299686694380359680,Steve has my Complete and Total support. HE IS GREAT! https://t.co/Mbnp96Lu0x,Sat Aug 29 12:33:49 +0000 2020,8964,,33450,False
Twitter for iPhone,1299686305949986818,RT @GOP: TUNE IN NOW!  https://t.co/YoS7Ucw6iT,Sat Aug 29 12:32:16 +0000 2020,3241,,0,False
Twitter for iPhone,1299686168674607104,"RT @GOP: 📺  @LizRNC sits down with @GOPChairwoman to discuss the RNC’s legal efforts to protect the vote!
 
⬇️ ⬇️ ⬇️ https://t.co/SLe1uQvVFH",Sat Aug 29 12:31:44 +0000 2020,3770,,0,False
Twitter for iPhone,1299686097618964480,Texas loves John! https://t.co/bkIBpvUKCP,Sat Aug 29 12:31:27 +0000 2020,7482,,30238,False
Twitter for iPhone,1299685474186006528,Esther is GREAT! https://t.co/ByRs6psFO1,Sat Aug 29 12:28:58 +0000 2020,10189,,38675,False
Twitter for iPhone,1299685225728008193,RT @GOP: TUNE IN NOW! https://t.co/bnkvJyySq8,Sat Aug 29 12:27:59 +0000 2020,3107,,0,False
Twitter for iPhone,1299685168148602883,"RT @GOP: “67 days from now, we’re going to win the great state of New Hampshire!” -@realDonaldTrump",Sat Aug 29 12:27:45 +0000 2020,6031,,0,False
Twitter for iPhone,1299685143796486145,"RT @GOP: “Last night, it was my great honor to accept the Republican Nomination for President of the United States.” -@realDonaldTrump http…",Sat Aug 29 12:27:39 +0000 2020,5132,,0,False
Twitter for iPhone,1299685016499298304,RT @GOP: “Joe Biden is the puppet of the radical Left movement.” -@realDonaldTrump,Sat Aug 29 12:27:09 +0000 2020,6568,,0,False
Twitter for iPhone,1299684993719992320,"RT @GOP: “Our movement is about a brighter future for all Americans of every race, religion, color, and creed.” -@realDonaldTrump https://t…",Sat Aug 29 12:27:04 +0000 2020,5629,,0,False
Twitter for iPhone,1299684938577588224,"RT @GOP: JUST IN: @realDonaldTrump &amp; GOP BEAT Biden &amp; DNC in views AND fundraising during convention week!
 
It’s clear: the hopeful messag…",Sat Aug 29 12:26:50 +0000 2020,6204,,0,False
Twitter for iPhone,1299684861171687426,Dan has my Complete and Total Endorsement. We need Dan in Washington! https://t.co/yWCD1ALgpY,Sat Aug 29 12:26:32 +0000 2020,7682,,29380,False
Twitter for iPhone,1299684210094071809,Bill is GREAT! https://t.co/GUKijatlaZ,Sat Aug 29 12:23:57 +0000 2020,6062,,25156,False
Twitter for iPhone,1299682591549911040,Another Democrat run city. They are a real mess! https://t.co/i8Iu4h0TXp,Sat Aug 29 12:17:31 +0000 2020,10571,,40324,False
Twitter for iPhone,1299681573713960960,"The Fake News doesn’t want to report these numbers. The @latimes and others believed the Crooked Dems before the real numbers came out. Too bad we don’t have honest reporting when it comes to “Trump”. Phony sources, they say anything and think they get away with it. November 3rd. https://t.co/gyHx898DXn",Sat Aug 29 12:13:28 +0000 2020,10952,,35969,False
Twitter for iPhone,1299679618111242243,"Great crowd, great people! https://t.co/ugL8yuvPrF",Sat Aug 29 12:05:42 +0000 2020,13846,,62784,False
Twitter for iPhone,1299679053352513537,Thank you! https://t.co/4ciDcO151e,Sat Aug 29 12:03:27 +0000 2020,8046,,36817,False
Twitter for iPhone,1299678590750142464,"My Campaign, despite all of the Fake News, Fake Books, and pathetic reporting written about me and it, has more spirit and enthusiasm than ever before, including the great and wonderful Campaign of 2016!",Sat Aug 29 12:01:37 +0000 2020,24372,,123960,False
Twitter for iPhone,1299676445128765440,"Wow! Despite the Democrats views across TV and online lie (Con!), we had 147.9 million, the Republican National Convention blew the Democrat National Convention  AWAY. Not even close! Just like their lies on Russia, Football (PLAY!) and everything else! NOVEMBER 3rd.",Sat Aug 29 11:53:05 +0000 2020,29951,,125116,False
Twitter for iPhone,1299673322775613440,The Democrats see chaos as their way while President Trump sees the Rule of Law. Mayor @kenblackwell Thank you Ken!,Sat Aug 29 11:40:41 +0000 2020,14489,,72403,False
Twitter for iPhone,1299575308442652672,"Kenosha has been very quiet for the third night in a row or, since the National Guard has shown up. That’s the way it works, it’s all very simple. Portland, with a very ungifted mayor, should request help from the Federal Government. If lives are endangered, we’re going in!",Sat Aug 29 05:11:13 +0000 2020,26296,,118920,False
Twitter for iPhone,1299566257570709510,https://t.co/atXqNfBDMs,Sat Aug 29 04:35:15 +0000 2020,11246,,51726,False
Twitter for iPhone,1299563644968108032,RT @BrandonStraka: I can’t even describe the sinking feeling I got last night being attacked for being gay &amp; just having to take it- bc if…,Sat Aug 29 04:24:52 +0000 2020,20284,,0,False
Twitter for iPhone,1299563191010197504,"RT @BrandonStraka: #WalkAway Rescue America Rally Chicago is under way and we are KILLING IT today!!!!
#RescueChicago #RESCUEAMERICA https:…",Sat Aug 29 04:23:04 +0000 2020,21395,,0,False
Twitter for iPhone,1299562199837478913,Disgraceful that Big Ten is not playing football. Let them PLAY!,Sat Aug 29 04:19:07 +0000 2020,26744,,183914,False
Twitter for iPhone,1299561148493242368,How does the Fake News not include Online Streaming Numbers where Republicans blow the Dem Numbers away?,Sat Aug 29 04:14:57 +0000 2020,26221,,134804,False
Twitter for iPhone,1299559244593860608,"Great total numbers for the Republican National Convention. Blows Democrat National Convention away. Also, much bigger fund raising numbers!",Sat Aug 29 04:07:23 +0000 2020,19021,,100297,False
Twitter for iPhone,1299520690454966272,https://t.co/qHKe1Xc0na https://t.co/Nl60A8BXpV,Sat Aug 29 01:34:11 +0000 2020,9933,,42259,False
Twitter for iPhone,1299520405871316992,"If the incompetent Mayor of Portland, Ted Wheeler, doesn’t get control of his city and stop the Anarchists, Agitators, Rioters and Looters, causing great danger to innocent people, we will go in and take care of matters the way they should have been taken care of 100 days ago!",Sat Aug 29 01:33:03 +0000 2020,32938,,142447,False
Twitter for iPhone,1299518320714985475,"Leading in Michigan, leading in Minnesota, leading all over. Sorry! https://t.co/VPgviJjKfk",Sat Aug 29 01:24:46 +0000 2020,18851,,80532,False
Twitter for iPhone,1299515413311574016,"RT @Neu_B: @realDonaldTrump Thank you, Mr. President. We love you in the Live free or die state. Thank you for coming! https://t.co/eo9az3I…",Sat Aug 29 01:13:13 +0000 2020,5582,,0,False
Twitter for iPhone,1299514860238061569,"RT @ElissaVoccola: Live free or die. 🇺🇸

Welcome back to New Hampshire Mr. President! 

#nhpolitics #LeadRight #FirstInTheField 🏔 https://t…",Sat Aug 29 01:11:01 +0000 2020,7705,,0,False
Twitter for iPhone,1299506386288533504,https://t.co/2oXtoXyLOe,Sat Aug 29 00:37:20 +0000 2020,9061,,34523,False
Twitter for iPhone,1299506298791235585,https://t.co/IP070XmAle,Sat Aug 29 00:36:59 +0000 2020,9277,,36779,False
Twitter for iPhone,1299504507966029824,"THANK YOU NEW HAMPSHIRE! 
https://t.co/mUFKbq79Yu",Sat Aug 29 00:29:52 +0000 2020,13165,,55020,False
Twitter for iPhone,1299471584336330754,Landing in New Hampshire!,Fri Aug 28 22:19:03 +0000 2020,11671,,91930,False
Twitter for iPhone,1299471313128452097,"No, I want Big Ten, and all other football, back - NOW. The Dems don’t want football back, for political reasons, but are trying to blame me and the Republicans. Another LIE, but this is what we are up against! They should also open up all of their Shutdown States.",Fri Aug 28 22:17:58 +0000 2020,35395,,157350,False
Twitter for iPhone,1299452353662406656,Heading to New Hampshire!,Fri Aug 28 21:02:38 +0000 2020,17368,,143912,False
Twitter for iPhone,1299450769574449153,"RT @realDonaldTrump: Success: Since the National Guard moved into Kenosha, Wisconsin, two days ago, there has been NO FURTHER VIOLENCE, not…",Fri Aug 28 20:56:20 +0000 2020,49990,,0,False
Twitter for iPhone,1299430289995956224,Thank you! #MAGA https://t.co/uuay66U5oI,Fri Aug 28 19:34:58 +0000 2020,15263,,61645,False
Twitter for iPhone,1299404771095388160,"RT @TeamTrump: Ivanka Trump: ""America doesn’t need another empty vessel who will do whatever the media and the fringe of his party demands.…",Fri Aug 28 17:53:33 +0000 2020,9581,,0,False
Twitter for iPhone,1299404747099774978,https://t.co/XjI0JK0zXX,Fri Aug 28 17:53:28 +0000 2020,9352,,44061,False
Twitter for iPhone,1299404704175316992,https://t.co/x6vlVTtc9N,Fri Aug 28 17:53:17 +0000 2020,7140,,34070,False
Twitter for iPhone,1299404672999084033,https://t.co/WP1zsTCNkK,Fri Aug 28 17:53:10 +0000 2020,6935,,34550,False
Twitter for iPhone,1299404640983941121,https://t.co/6bv45IRCye,Fri Aug 28 17:53:02 +0000 2020,14284,,73544,False
Twitter for iPhone,1299404611976155137,"RT @TeamTrump: Ivanka Trump: Donald Trump did not come to Washington to win praise from the beltway elites, he came to Washington to MAKE A…",Fri Aug 28 17:52:55 +0000 2020,7356,,0,False
Twitter for iPhone,1299404593881903105,"RT @TeamTrump: Ivanka Trump: To those affected by Hurricane Laura, President Trump will support you every step of the way

#RNC2020 https:/…",Fri Aug 28 17:52:51 +0000 2020,4779,,0,False
Twitter for iPhone,1299391572384059397,"Success: Since the National Guard moved into Kenosha, Wisconsin, two days ago, there has been NO FURTHER VIOLENCE, not even a small problem. When legally asked to help by local authorities, the Federal Government will act and quickly succeed. Are you listening Portland?",Fri Aug 28 17:01:07 +0000 2020,51011,,208423,False
Twitter for iPhone,1299376529672208384,"Succes: Since the National Guard moved into Kenosha, Wisconsin, two days ago, there has been NO FURTHER VIOLENCE, not even a small problem. When legally asked to help by local authorities, the Federal Government will act and quickly succeed. Are you listening Portland?",Fri Aug 28 16:01:20 +0000 2020,17457,,67003,False
Twitter for iPhone,1299347336997597184,RT @realDonaldTrump: https://t.co/Ix0L4hF3LP,Fri Aug 28 14:05:20 +0000 2020,23329,,0,False
Twitter for iPhone,1299345147294109697,Great Ratings &amp; Reviews Last Night. Thank you!,Fri Aug 28 13:56:38 +0000 2020,32019,,231922,False
Twitter for iPhone,1299165476996743176,RT @TeamTrump: WATCH: Republican National Convention - Night 4: Land of Greatness #GOP2020 https://t.co/rZXogq3RBg,Fri Aug 28 02:02:41 +0000 2020,11021,,0,False
